FID,AsRecordedID,SpeciesID,Species_name
SpeciesList.4686,4686,4686,Gobius xanthocephalus
SpeciesList.4687,4687,4687,Gobiusculus flavescens
SpeciesList.4688,4688,4688,Gomphosus caeruleus
SpeciesList.4689,4689,4689,Goniistius zonatus
SpeciesList.4690,4690,4690,Grahamina capito
SpeciesList.4691,4691,4691,Gramma loreto
SpeciesList.4692,4692,4692,Gymnothorax breedeni
SpeciesList.4693,4693,4693,Gymnothorax castaneus
SpeciesList.4694,4694,4694,Gymnothorax dovii
SpeciesList.4695,4695,4695,Gymnothorax funebris
SpeciesList.4696,4696,4696,Gymnothorax miliaris
SpeciesList.4697,4697,4697,Gymnothorax mordax
SpeciesList.4698,4698,4698,Gymnothorax moringa
SpeciesList.4699,4699,4699,Gymnothorax panamensis
SpeciesList.4700,4700,4700,Gymnothorax unicolor
SpeciesList.4701,4701,4701,Hacelia attenuata
SpeciesList.4702,4702,4702,Haemulon album
SpeciesList.4703,4703,4703,Haemulon aurolineatum
SpeciesList.4704,4704,4704,Haemulon carbonarium
SpeciesList.4705,4705,4705,Haemulon chrysargyreum
SpeciesList.4706,4706,4706,Haemulon flaviguttatum
SpeciesList.4707,4707,4707,Haemulon flavolineatum
SpeciesList.4708,4708,4708,Neoniphon marianus
SpeciesList.4709,4709,4709,Neopomacentrus anabatoides
SpeciesList.4710,4710,4710,Neorapana muricata
SpeciesList.4711,4711,4711,Nexilosus latifrons
SpeciesList.4712,4712,4712,Nicholsina denticulata
SpeciesList.4713,4713,4713,Nidorellia armata
SpeciesList.4714,4714,4714,Nodipecten magnificus
SpeciesList.4715,4715,4715,Norrisia norrisii
SpeciesList.4716,4716,4716,Notoclinops caerulepunctus
SpeciesList.4717,4717,4717,Nucella lamellosa
SpeciesList.4718,4718,4718,Oblada melanura
SpeciesList.4719,4719,4719,Octopus bimaculatus
SpeciesList.4720,4720,4720,Octopus mimus
SpeciesList.4721,4721,4721,Octopus rubescens
SpeciesList.4722,4722,4722,Ocyurus chrysurus
SpeciesList.4723,4723,4723,Odax pullus
SpeciesList.4724,4724,4724,Odontoscion dentex
SpeciesList.4725,4725,4725,Odontoscion eurymesops
SpeciesList.4726,4726,4726,Odontoscion xanthops
SpeciesList.4727,4727,4727,Ogcocephalus darwini
SpeciesList.4728,4728,4728,Opeatostoma pseudodon
SpeciesList.4729,4729,4729,Ophidiaster ophidianus
SpeciesList.4730,4730,4730,Ophioblennius atlanticus
SpeciesList.4731,4731,4731,Ophioblennius steindachneri
SpeciesList.4732,4732,4732,Ophiocoma aethiops
SpeciesList.4733,4733,4733,Ophiodon elongatus
SpeciesList.4734,4734,4734,Ophiopsammus maculata
SpeciesList.4735,4735,4735,Ophioscion simulus
SpeciesList.4736,4736,4736,Opistognathus aurifrons
SpeciesList.4737,4737,4737,Opistognathus panamaensis
SpeciesList.4738,4738,4738,Oplegnathus insignis
SpeciesList.4739,4739,4739,Orthasterias koehleri
SpeciesList.4740,4740,4740,Orthonopias triacis
SpeciesList.4741,4741,4741,Orthopristis forbesi
SpeciesList.4742,4742,4742,Osilinus atratus
SpeciesList.4743,4743,4743,Ostracion cyanurus
SpeciesList.4744,4744,4744,Ostracion immaculatus
SpeciesList.4745,4745,4745,Ostracion whitleyi
SpeciesList.4746,4746,4746,Oxyjulis californica
SpeciesList.4747,4747,4747,Oxylebius pictus
SpeciesList.4748,4748,4748,Pachythyone rubra
SpeciesList.4749,4749,4749,Pagellus acarne
SpeciesList.4750,4750,4750,Pagellus erythrinus
SpeciesList.4751,4751,4751,Pagrus auriga
SpeciesList.4752,4752,4752,Pagrus pagrus
SpeciesList.4753,4753,4753,Paguristes cadenati
SpeciesList.4754,4754,4754,Paguristes puncticeps
SpeciesList.4755,4755,4755,Paguristes ulreyi
SpeciesList.4756,4756,4756,Pagurus anachoretus
SpeciesList.4757,4757,4757,Pagurus bernhardus
SpeciesList.4758,4758,4758,Pagurus comptus
SpeciesList.4759,4759,4759,Pandalus danae
SpeciesList.4760,4760,4760,Panulirus argus
SpeciesList.4761,4761,4761,Panulirus gracilis
SpeciesList.4762,4762,4762,Panulirus guttatus
SpeciesList.4763,4763,4763,Panulirus interruptus
SpeciesList.4764,4764,4764,Parablennius gattorugine
SpeciesList.4765,4765,4765,Parablennius incognitus
SpeciesList.4766,4766,4766,Parablennius marmoreus
SpeciesList.4767,4767,4767,Parablennius pilicornis
SpeciesList.4768,4768,4768,Parablennius rouxi
SpeciesList.4769,4769,4769,Parablennius zvonimiri
SpeciesList.4770,4770,4770,Paracentrotus lividus
SpeciesList.4771,4771,4771,Paracirrhites nisus
SpeciesList.4772,4772,4772,Paractaea sulcata
SpeciesList.4773,4773,4773,Paralabrax albomaculatus
SpeciesList.4774,4774,4774,Paralabrax clathratus
SpeciesList.4775,4775,4775,Paralomis granulosa
SpeciesList.4776,4776,4776,Paranthias colonus
SpeciesList.4777,4777,4777,Synchirus gilli
SpeciesList.4778,4778,4778,Syngnathus acus
SpeciesList.4779,4779,4779,Synodus intermedius
SpeciesList.4780,4780,4780,Synodus lacertinus
SpeciesList.4781,4781,4781,Synodus saurus
SpeciesList.4782,4782,4782,Synodus synodus
SpeciesList.4783,4783,4783,Synodus ulae
SpeciesList.4784,4784,4784,Taurulus bubalis
SpeciesList.4785,4785,4785,Tautogolabrus adspersus
SpeciesList.4786,4786,4786,Tectus conus
SpeciesList.4787,4787,4787,Tegula eiseni
SpeciesList.4788,4788,4788,Tegula regina
SpeciesList.4789,4789,4789,Teleophrys cristulipes
SpeciesList.4790,4790,4790,Temnopleurus reevesii
SpeciesList.4791,4791,4791,Thalassoma bifasciatum
SpeciesList.4792,4792,4792,Thalassoma cupido
SpeciesList.4793,4793,4793,Thalassoma grammaticum
SpeciesList.4794,4794,4794,Thalassoma lucasanum
SpeciesList.4795,4795,4795,Thalassoma pavo
SpeciesList.4796,4796,4796,Thalassoma rueppellii
SpeciesList.4797,4797,4797,Thorogobius ephippiatus
SpeciesList.4798,4798,4798,Toxopneustes roseus
SpeciesList.4799,4799,4799,Trachinotus ovatus
SpeciesList.4800,4800,4800,Trachinotus rhodopus
SpeciesList.4801,4801,4801,Trachinotus stilbe
SpeciesList.4802,4802,4802,Trimma woutsi
SpeciesList.4803,4803,4803,Triopha catalinae
SpeciesList.4804,4804,4804,Tripneustes depressus
SpeciesList.4805,4805,4805,Tripneustes ventricosus
SpeciesList.4806,4806,4806,Tripterygion delaisi
SpeciesList.4807,4807,4807,Tripterygion melanurus
SpeciesList.4808,4808,4808,Tripterygion tripteronotus
SpeciesList.4809,4809,4809,Trisopterus minutus
SpeciesList.4810,4810,4810,Tritonia challengeriana
SpeciesList.4811,4811,4811,Tritonia festiva
SpeciesList.4812,4812,4812,Trizopagurus magnificus
SpeciesList.4813,4813,4813,Trochus radiatus
SpeciesList.4814,4814,4814,Trophon geversianus
SpeciesList.4815,4815,4815,Trophon plicatus
SpeciesList.4816,4816,4816,Undulostrea megodon
SpeciesList.4817,4817,4817,Uraspis helvola
SpeciesList.4818,4818,4818,Urobatis halleri
SpeciesList.4819,4819,4819,Urobatis jamaicensis
SpeciesList.4820,4820,4820,Urobatis tumbesensis
SpeciesList.4821,4821,4821,Vasum caestus
SpeciesList.4822,4822,4822,Vasum muricatum
SpeciesList.4823,4823,4823,Xanthichthys mento
SpeciesList.4824,4824,4824,Xenocys jessiae
SpeciesList.4825,4825,4825,Xyrichtys victori
SpeciesList.4826,4826,4826,Zapteryx xyster
SpeciesList.4827,4827,4827,Zebrasoma desjardinii
SpeciesList.4828,4828,4828,Zebrasoma xanthurum
SpeciesList.4829,4829,4829,Zygochlamys patagonica
SpeciesList.4850,4850,4850,Ostorhinchus angustatus
SpeciesList.4854,4854,4854,Acanthostracion quadricornis
SpeciesList.4855,4855,4855,Apogon apogonoides
SpeciesList.4856,4856,4856,Asterina fimbriata
SpeciesList.4857,4857,4857,Bursa rhodostoma
SpeciesList.4858,4858,4858,Chromis notata
SpeciesList.4859,4859,4859,Crossata ventricosa
SpeciesList.4860,4860,4860,Davidaster rubiginosus
SpeciesList.4861,4861,4861,Doriprismatica sedna
SpeciesList.4862,4862,4862,Doris pseudoargus
SpeciesList.4863,4863,4863,Elacatinus puncticulatus
SpeciesList.4864,4864,4864,Elacatinus saucrus
SpeciesList.4865,4865,4865,Enchelycore pardalis
SpeciesList.4866,4866,4866,Enneanectes carminalis
SpeciesList.4867,4867,4867,Epinephelus coeruleopunctatus
SpeciesList.4868,4868,4868,Felimare gasconi
SpeciesList.4869,4869,4869,Felimare picta
SpeciesList.4870,4870,4870,Felimida sphoni
SpeciesList.4871,4871,4871,Flabellina pedata
SpeciesList.4872,4872,4872,Girella freminvillii
SpeciesList.4873,4873,4873,Gymneleotris seminuda
SpeciesList.4874,4874,4874,Haemulon plumierii
SpeciesList.4875,4875,4875,Haemulon scudderii
SpeciesList.4876,4876,4876,Heliocidaris crassispina
SpeciesList.4877,4877,4877,Heteroconger longissimus
SpeciesList.4878,4878,4878,Hexaplex radix
SpeciesList.4879,4879,4879,Hirsutodynomene ursula
SpeciesList.4880,4880,4880,Iniistius pavo
SpeciesList.4882,4882,4882,Lobatus costatus
SpeciesList.4883,4883,4883,Lobatus galeatus
SpeciesList.4884,4884,4884,Luidia magellanica
SpeciesList.4885,4885,4885,Lutjanus ehrenbergii
SpeciesList.4886,4886,4886,Lytechinus pictus
SpeciesList.4887,4887,4887,Mesocentrotus franciscanus
SpeciesList.4888,4888,4888,Micrognathus crinitus
SpeciesList.4889,4889,4889,Mithraculus nodosus
SpeciesList.4890,4890,4890,Montereina nobilis
SpeciesList.4891,4891,4891,Murexsul zeteki
SpeciesList.4892,4892,4892,Neobernaya spadicea
SpeciesList.4893,4893,4893,Onchidoris bilamellata
SpeciesList.4894,4894,4894,Parajulis poecilepterus
SpeciesList.4895,4895,4895,Pareques acuminatus
SpeciesList.4896,4896,4896,Phyllidia rueppelii
SpeciesList.4897,4897,4897,Pomacentrus fuscidorsalis
SpeciesList.4898,4898,4898,Pomacentrus trichourus
SpeciesList.4899,4899,4899,Praestheceraeus bellostriatus
SpeciesList.4900,4900,4900,Prionurus scalprum
SpeciesList.4901,4901,4901,Protemblemaria bicirrus
SpeciesList.4902,4902,4902,Pseudocoris aurantiofasciata
SpeciesList.4903,4903,4903,Pseudosquillisma adiastalta
SpeciesList.4904,4904,4904,Psolus chitonoides
SpeciesList.4905,4905,4905,Pustulatirus sanguineus
SpeciesList.4906,4906,4906,Rhinesomus triqueter
SpeciesList.4907,4907,4907,Sargocentron vexillarium
SpeciesList.4908,4908,4908,Scolopsis aurata
SpeciesList.4909,4909,4909,Scolopsis vosmeri
SpeciesList.4910,4910,4910,Sebastiscus marmoratus
SpeciesList.4911,4911,4911,Semicassis granulata
SpeciesList.4912,4912,4912,Tritonia hombergii
SpeciesList.4913,4913,4913,Tyrinna delicata
SpeciesList.4914,4914,4914,Xyrichtys novacula
SpeciesList.4915,4915,4915,Zeugopterus regius
SpeciesList.4917,4917,4917,Kyphosus sectatrix
SpeciesList.4978,4978,4978,Pinctada imbricata
SpeciesList.4980,4980,4980,Elysia crispata
SpeciesList.4981,4981,4981,Chama sarda
SpeciesList.4982,4982,4982,Petrochirus diogenes
SpeciesList.4983,4983,4983,Labrisomus kalisherae
SpeciesList.4984,4984,4984,Amblycirrhitus pinos
SpeciesList.4985,4985,4985,Mithraculus sculptus
SpeciesList.4986,4986,4986,Ptereleotris calliura
SpeciesList.4987,4987,4987,Scomberomorus maculatus
SpeciesList.4988,4988,4988,Elacatinus illecebrosus
SpeciesList.4989,4989,4989,Apogon lachneri
SpeciesList.4990,4990,4990,Oreaster reticulatus
SpeciesList.4991,4991,4991,Apogon binotatus
SpeciesList.4992,4992,4992,Lytechinus williamsi
SpeciesList.4993,4993,4993,Gerres cinereus
SpeciesList.4994,4994,4994,Octopus briareus
SpeciesList.4995,4995,4995,Scorpaenodes caribbaeus
SpeciesList.4996,4996,4996,Actinopyga agassizii
SpeciesList.4997,4997,4997,Diplodus argenteus
SpeciesList.4998,4998,4998,Hypoplectrus aberrans
SpeciesList.4999,4999,4999,Inermia vittata
SpeciesList.5000,5000,5000,Sphoeroides spengleri
SpeciesList.5001,5001,5001,Ctenogobius saepepallens
SpeciesList.5003,5003,5003,Phoca vitulina
SpeciesList.5004,5004,5004,Patiria pectinifera
SpeciesList.5006,5006,5006,Haliotis rufescens
SpeciesList.5010,5010,5010,Ctenoides scabra
SpeciesList.5013,5013,5013,Felimida macfarlandi
SpeciesList.5015,5015,5015,Turbo granosus
SpeciesList.5017,5017,5017,Echinaster sepositus
SpeciesList.5019,5019,5019,Tutufa bubo
SpeciesList.5022,5022,5022,Vexillum ebenus
SpeciesList.5024,5024,5024,Apogon imberbis
SpeciesList.5025,5025,5025,Atherina presbyter
SpeciesList.5026,5026,5026,Dentex dentex
SpeciesList.5027,5027,5027,Holothuria sanctori
SpeciesList.5028,5028,5028,Morula spinosa
SpeciesList.5029,5029,5029,Periclimenes pedersoni
SpeciesList.5030,5030,5030,Sparisoma cretense
SpeciesList.5031,5031,5031,Symphodus cinereus
SpeciesList.5032,5032,5032,Symphodus doderleini
SpeciesList.5033,5033,5033,Symphodus mediterraneus
SpeciesList.5034,5034,5034,Symphodus melanocercus
SpeciesList.5035,5035,5035,Symphodus ocellatus
SpeciesList.5036,5036,5036,Symphodus roissali
SpeciesList.5037,5037,5037,Symphodus rostratus
SpeciesList.5038,5038,5038,Symphodus tinca
SpeciesList.5040,5040,5040,Chlorurus spilurus
SpeciesList.5041,5041,5041,Monotaxis heterodon
SpeciesList.5042,5042,5042,Holothuria kefersteinii
SpeciesList.5043,5043,5043,Holothuria mexicana
SpeciesList.5045,5045,5045,Holothuria tubulosa
SpeciesList.5046,5046,5046,Holothuria forskali
SpeciesList.5047,5047,5047,Holothuria portovallartensis
SpeciesList.5050,5050,5050,Elysia ornata
SpeciesList.5051,5051,5051,Astralium calcar
SpeciesList.5052,5052,5052,Centrolabrus trutta
SpeciesList.5053,5053,5053,Dendronotus iris
SpeciesList.5055,5055,5055,Gemophos sanguinolentus
SpeciesList.5056,5056,5056,Gymnothorax vicinus
SpeciesList.5057,5057,5057,Holothuria thomasi
SpeciesList.5058,5058,5058,Monoplex macrodon
SpeciesList.5059,5059,5059,Niveria pacifica
SpeciesList.5060,5060,5060,Stramonita biserialis
SpeciesList.5061,5061,5061,Thais callaoensis
SpeciesList.5062,5062,5062,Thais deltoidea
SpeciesList.5063,5063,5063,Thais melones
SpeciesList.5064,5064,5064,Thais speciosa
SpeciesList.5065,5065,5065,Tribulus planospira
SpeciesList.5066,5066,5066,Florometra serratissima
SpeciesList.5097,5097,5097,Panulirus argus
SpeciesList.5098,5098,5098,Panulirus argus
SpeciesList.5099,5099,5099,Panulirus gracilis
SpeciesList.5100,5100,5100,Panulirus gracilis
SpeciesList.5101,5101,5101,Scarus spp.
SpeciesList.5111,5111,5111,Aniculus spp.
SpeciesList.5113,5113,5113,Blenniid spp.
SpeciesList.5115,5115,5115,Gibbonsia spp.
SpeciesList.5118,5118,5118,Liocarcinus spp.
SpeciesList.5125,5125,5125,Portunid spp.
SpeciesList.5138,5138,5138,Spratelloides gracilis
SpeciesList.5140,5140,5140,Acreichthys tomentosus
SpeciesList.5141,5141,5141,Lethrinus amboinensis
SpeciesList.5144,5144,5144,Chromis fumea
SpeciesList.5145,5145,5145,Forsterygion lapillum
SpeciesList.5150,5150,5150,Tetrosomus gibbosus
SpeciesList.5152,5152,5152,Myliobatis aquila
SpeciesList.5169,5169,5169,Dellichthys morelandi
SpeciesList.5182,5182,5182,Scorpaena scrofa
SpeciesList.5189,5189,5189,Codakia rugifera
SpeciesList.5190,5190,5190,Neothyonidium magnum
SpeciesList.5193,5193,5193,Margovula bimaculata
SpeciesList.5194,5194,5194,Cuspivolva draperi
SpeciesList.5196,5196,5196,Meridiastra fissura
SpeciesList.5197,5197,5197,Thais ambustulatus
SpeciesList.5198,5198,5198,Conus vexillum
SpeciesList.5199,5199,5199,Chironemus maculosus
SpeciesList.5201,5201,5201,Histiophryne cryptacanthus
SpeciesList.5202,5202,5202,Scutellastra chapmani
SpeciesList.5203,5203,5203,Stylopallene tubirostris
SpeciesList.5215,5215,5215,Ecsenius spp.
SpeciesList.5225,5225,5225,Siganus puelloides
SpeciesList.5226,5226,5226,Halichoeres orientalis
SpeciesList.5227,5227,5227,Flabellina marcusorum
SpeciesList.5228,5228,5228,Neoferdina insolita
SpeciesList.5232,5232,5232,Felimare agassizii
SpeciesList.5235,5235,5235,Tambja abdere
SpeciesList.5237,5237,5237,Hexaplex ambiguus
SpeciesList.5241,5241,5241,Atractoscion spp.
SpeciesList.5246,5246,5246,Myoxocephalus spp.
SpeciesList.5255,5255,5255,Hexaplex regius
SpeciesList.5261,5261,5261,Paraclinus mexicanus
SpeciesList.5262,5262,5262,Cheilodipterus spp.
SpeciesList.5263,5263,5263,Xymenopsis spp.
SpeciesList.5264,5264,5264,Pseudanthias bicolor
SpeciesList.5267,5267,5267,Plaxiphora aurata
SpeciesList.5268,5268,5268,Lopha cristagalli
SpeciesList.5269,5269,5269,Acrosterigma elongata
SpeciesList.5270,5270,5270,Chicoreus brunneus
SpeciesList.5271,5271,5271,Mitra stictica
SpeciesList.5272,5272,5272,Conus flavidus
SpeciesList.5273,5273,5273,Conus leopardus
SpeciesList.5274,5274,5274,Thuridilla gracilis
SpeciesList.5275,5275,5275,Doris kerguelenensis
SpeciesList.5276,5276,5276,Cadlinella ornatissima
SpeciesList.5277,5277,5277,Phanogenia gracilis
SpeciesList.5278,5278,5278,Lamprometra palmata
SpeciesList.5279,5279,5279,Henricia studeri
SpeciesList.5280,5280,5280,Echinaster callosus
SpeciesList.5281,5281,5281,Eucidaris metularia
SpeciesList.5282,5282,5282,Heterocucumis godeffroyi
SpeciesList.5283,5283,5283,Holothuria pervicax
SpeciesList.5284,5284,5284,Ciliopagurus strigatus
SpeciesList.5285,5285,5285,Percnon planissimum
SpeciesList.5286,5286,5286,Gymnothorax buroensis
SpeciesList.5287,5287,5287,Gymnothorax melatremus
SpeciesList.5288,5288,5288,Gymnothorax nudivomer
SpeciesList.5289,5289,5289,Gymnothorax zonipectis
SpeciesList.5290,5290,5290,Gymnothorax porphyreus
SpeciesList.5291,5291,5291,Sardinella aurita
SpeciesList.5292,5292,5292,Sardina pilchardus
SpeciesList.5293,5293,5293,Antennatus nummifer
SpeciesList.5295,5295,5295,Corythoichthys haematopterus
SpeciesList.5296,5296,5296,Scorpaenopsis neglecta
SpeciesList.5297,5297,5297,Taenianotus triacanthus
SpeciesList.5298,5298,5298,Pseudochromis bitaeniatus
SpeciesList.5299,5299,5299,Cheilodipterus intermedius
SpeciesList.5300,5300,5300,Lethrinus erythropterus
SpeciesList.5301,5301,5301,Amphiprion chrysopterus
SpeciesList.5302,5302,5302,Pomacentrus alexanderae
SpeciesList.5303,5303,5303,Sphyraena putnamae
SpeciesList.5304,5304,5304,Pteragogus cryptus
SpeciesList.5305,5305,5305,Cirrhilabrus cyanopleura
SpeciesList.5306,5306,5306,Amblyeleotris wheeleri
SpeciesList.5307,5307,5307,Bryaninops erythrops
SpeciesList.5308,5308,5308,Ctenochaetus tominiensis
SpeciesList.5309,5309,5309,Asterorhombus intermedius
SpeciesList.5310,5310,5310,Pervagor aspricaudus
SpeciesList.5311,5311,5311,Turbo cidaris
SpeciesList.5312,5312,5312,Cinetorhynchus rigens
SpeciesList.5313,5313,5313,Turbo cornutus
SpeciesList.5314,5314,5314,Neptunea arthritica
SpeciesList.5315,5315,5315,Anampses lineatus
SpeciesList.5316,5316,5316,Scarus zelindae
SpeciesList.5317,5317,5317,Chaetodon xanthocephalus
SpeciesList.5318,5318,5318,Marginella rosea
SpeciesList.5319,5319,5319,Hexagrammos agrammus
SpeciesList.5320,5320,5320,Synchiropus stellatus
SpeciesList.5321,5321,5321,Parapercis pulchella
SpeciesList.5322,5322,5322,Chrysoblephus laticeps
SpeciesList.5323,5323,5323,Odontocymbiola magellanica
SpeciesList.5324,5324,5324,Cladodactyla crocea
SpeciesList.5325,5325,5325,Tritoniopsis elegans
SpeciesList.5326,5326,5326,Fissurella crassa
SpeciesList.5327,5327,5327,Itycirrhitus wilhelmi
SpeciesList.5328,5328,5328,Parapristipoma trilineatum
SpeciesList.5329,5329,5329,Haliotis discus
SpeciesList.5330,5330,5330,Prolatilus jugularis
SpeciesList.5331,5331,5331,Gramma brasiliensis
SpeciesList.5332,5332,5332,Sarda sarda
SpeciesList.5333,5333,5333,Pholidapus dybowskii
SpeciesList.5334,5334,5334,Amphiprion fuscocaudatus
SpeciesList.5335,5335,5335,Catoptometra rubroflava
SpeciesList.5336,5336,5336,Amblygobius albimaculatus
SpeciesList.5337,5337,5337,Choerodon azurio
SpeciesList.5338,5338,5338,Anampses cuvier
SpeciesList.5339,5339,5339,Bovichtus argentinus
SpeciesList.5340,5340,5340,Chondrocidaris gigantea
SpeciesList.5341,5341,5341,Caracanthus typicus
SpeciesList.5342,5342,5342,Pterogymnus laniarius
SpeciesList.5343,5343,5343,Lysastrosoma anthosticta
SpeciesList.5344,5344,5344,Myripristis kochiensis
SpeciesList.5345,5345,5345,Macropharyngodon geoffroy
SpeciesList.5346,5346,5346,Hypselodoris bullockii
SpeciesList.5347,5347,5347,Pagurus pubescens
SpeciesList.5348,5348,5348,Centropyge hotumatua
SpeciesList.5349,5349,5349,Scarus falcipinnis
SpeciesList.5350,5350,5350,Chaetodon multicinctus
SpeciesList.5351,5351,5351,Pseudanthias ignitus
SpeciesList.5352,5352,5352,Centropyge argi
SpeciesList.5353,5353,5353,Lygdamis wirtzi
SpeciesList.5354,5354,5354,Haploblepharus edwardsii
SpeciesList.5355,5355,5355,Lithognathus mormyrus
SpeciesList.5356,5356,5356,Nemadactylus bergi
SpeciesList.5357,5357,5357,Meiacanthus kamoharai
SpeciesList.5358,5358,5358,Pagurus ochotensis
