SurveyID,SurveyDate
912343241,2013-06-15
912343242,2013-06-15
912343243,2013-06-15
912343244,2013-06-15
912343245,2013-06-15
912343246,2013-06-15
912343247,2013-06-15
912343248,2013-06-16
912343249,2013-06-16
912343250,2013-06-16
912343251,2013-06-16
912343252,2013-06-16
912343253,2013-06-16
912343254,2013-06-17
912343255,2013-06-17
912343256,2013-06-17
912343257,2013-06-17
912343258,2013-06-17
912343259,2013-06-17
912343260,2013-06-17
912343261,2013-06-18
912343262,2013-06-18
912343263,2013-06-18
912343264,2013-06-18
912343265,2013-06-18
912343266,2013-06-18
912343267,2013-06-18
912343268,2013-06-18
912343269,2013-06-18
912343270,2013-06-18
912343271,2013-06-18
912343272,2013-06-18
912343273,2013-06-18
912343274,2013-06-18
912343275,2013-06-18
912343276,2013-06-18
912343277,2013-06-17
912343278,2013-06-17
912343279,2013-06-18
912343280,2013-06-18
912343281,2013-06-19
912343282,2013-06-19
912343283,2013-06-19
912343284,2013-06-19
912343285,2013-06-19
912343286,2013-06-19
912343287,2013-06-28
912343288,2013-06-28
912343289,2013-06-28
912343290,2013-06-28
912343291,2013-06-28
912343292,2013-06-29
912343293,2013-06-29
912343294,2013-06-29
912343295,2013-06-29
912343296,2013-06-30
912343297,2013-06-30
912343298,2013-06-30
912343299,2013-06-30
912343300,2013-06-30
912343301,2013-06-30
912343302,2013-06-30
912343303,2013-06-30
912343304,2013-06-30
912343305,2013-06-30
912343306,2013-07-01
912343307,2013-07-01
912343308,2013-07-02
912343309,2013-07-02
912343310,2013-07-02
912343311,2013-07-02
912343312,2013-07-02
912343313,2013-07-02
912343314,2013-07-02
912343315,2013-07-02
912343316,2013-07-03
912343317,2013-07-03
912343318,2013-07-03
912343319,2013-07-03
912343320,2013-07-03
912343321,2013-07-03
912343322,2013-07-04
912343323,2013-07-04
912343324,2013-07-04
912343325,2013-07-04
912343326,2013-07-04
912343327,2013-07-04
912343328,2013-07-04
912343329,2013-07-04
912343330,2013-07-05
912343331,2013-07-05
912343332,2013-05-05
912343333,2013-05-05
912343334,2013-07-05
912343335,2013-07-05
912343336,2013-05-05
912343337,2013-05-05
912343338,2013-07-06
912343339,2013-07-06
912343340,2013-07-06
912343341,2013-07-06
912343342,2013-07-07
912343343,2013-07-07
912343344,2013-07-07
912343345,2013-07-07
912343346,2013-07-07
912343347,2013-07-07
912343348,2013-07-09
912343349,2013-07-09
912343350,2013-07-09
912343351,2013-07-09
912343352,2013-05-15
912343353,2013-05-15
912343354,2013-06-01
912343355,2013-06-01
912343356,2013-06-01
912343357,2013-06-01
912343358,2013-06-27
912343359,2013-06-27
912343360,2012-11-04
912343361,2012-03-31
912343362,2012-04-16
912343363,2012-04-16
912343364,2012-04-16
912343365,2012-04-16
912343366,2012-04-28
912343367,2012-04-28
912343368,2012-04-28
912343369,2012-04-28
912343370,2012-04-28
912343371,2012-05-11
912343372,2012-05-11
912343373,2012-05-12
912343374,2012-05-12
912343375,2012-05-24
912343376,2012-05-24
912343377,2012-05-26
912343378,2012-05-26
912343379,2012-06-01
912343380,2012-07-08
912343381,2012-07-08
912343382,2012-07-08
912343383,2012-07-08
912343384,2012-07-09
912343385,2012-07-09
912343386,2012-07-09
912343387,2012-07-09
912343388,2012-05-15
912343389,2012-05-16
912343390,2012-09-29
912343391,2012-09-29
912343392,2012-09-29
912343393,2012-09-29
912343394,2013-05-26
912343395,2013-05-26
912343396,2013-05-11
912343397,2012-10-04
912343398,2012-10-06
912343399,2013-04-26
912343400,2013-04-26
912343401,2013-04-26
912343402,2013-05-09
912343403,2013-05-10
912343404,2013-06-15
912343405,2013-06-16
912343406,2013-06-22
912343407,2013-07-19
912343408,2013-07-19
912343409,2013-07-19
912343410,2013-07-20
912343411,2013-07-20
912343412,2013-07-19
912343413,2013-07-20
912343414,2013-07-20
912343415,2013-07-20
912343416,2013-07-20
912343417,2013-07-21
912343418,2013-07-21
912343419,2013-07-24
912343420,2013-07-24
912343421,2013-07-24
912343422,2013-07-24
912343423,2013-07-21
912343424,2013-07-21
912343425,2013-07-28
912343426,2013-07-29
912343427,2013-07-29
912343428,2013-07-29
912343429,2013-07-29
912343430,2013-07-28
912343431,2013-07-29
912343432,2013-07-29
912343433,2013-07-29
912343434,2013-07-29
912343435,2013-04-04
912343436,2013-04-04
912343437,2013-04-05
912343438,2013-04-05
912343439,2013-04-05
912343440,2013-04-06
912343441,2013-04-06
912343442,2013-04-06
912343443,2013-04-06
912343444,2013-04-07
912343445,2013-04-07
912343446,2013-04-07
912343447,2013-04-07
912343448,2013-04-07
912343449,2013-04-08
912343450,2013-04-08
912343451,2013-04-04
912343452,2013-04-05
912343453,2013-04-05
912343454,2013-04-06
912343455,2013-04-06
912343456,2013-04-06
912343457,2013-04-07
912343458,2013-04-07
912343459,2013-04-07
912343460,2013-04-07
912343461,2013-04-07
912343462,2013-04-08
912343463,2013-04-08
912343464,2013-04-05
912343465,2013-04-06
912343466,2013-04-06
912343467,2013-04-06
912343468,2013-04-06
912343469,2013-04-07
912343470,2013-04-07
912343471,2013-04-07
912343472,2013-04-07
912343473,2013-04-07
912343474,2013-04-08
912343475,2013-04-08
912343476,2013-04-08
912343477,2013-04-08
912343478,2013-04-04
912343479,2013-04-05
912343480,2013-04-06
912343481,2013-04-05
912343482,2013-04-07
912343483,2013-04-07
912343484,2013-04-07
912343485,2013-04-07
912343486,2013-04-07
912343487,2013-04-09
912343488,2013-04-26
912343489,2013-04-26
912343490,2013-04-27
912343491,2013-04-27
912343492,2013-05-12
912343493,2013-05-12
912343494,2013-05-12
912343495,2013-05-13
912343496,2013-05-13
912343497,2013-05-13
912343498,2013-05-14
912343499,2013-05-14
912343500,2013-05-12
912343501,2013-05-12
912343502,2013-05-12
912343503,2013-05-13
912343504,2013-05-13
912343505,2013-05-13
912343506,2013-05-14
912343507,2013-05-14
912343508,2013-05-12
912343509,2013-05-12
912343510,2013-05-12
912343511,2013-05-13
912343512,2013-05-13
912343513,2013-05-13
912343514,2013-05-14
912343515,2013-05-14
912343516,2013-02-06
912343517,2013-02-06
912343518,2013-02-07
912343519,2013-02-07
912343520,2013-02-09
912343521,2013-02-09
912343522,2013-02-09
912343523,2013-02-10
912343524,2013-02-10
912343525,2013-02-11
912343526,2013-02-11
912343527,2013-02-12
912343528,2013-02-12
912343529,2013-02-13
912343530,2013-02-06
912343531,2013-02-06
912343532,2013-02-07
912343533,2013-02-07
912343534,2013-02-08
912343535,2013-02-11
912343536,2013-02-09
912343537,2013-02-11
912343538,2013-02-12
912343539,2013-02-12
912343540,2013-02-06
912343541,2013-02-06
912343542,2013-02-06
912343543,2013-02-06
912343544,2013-02-07
912343545,2013-02-07
912343546,2013-02-07
912343547,2013-02-07
912343548,2013-02-08
912343549,2013-02-08
912343550,2013-02-13
912343551,2013-02-09
912343552,2013-02-09
912343553,2013-02-10
912343554,2013-02-10
912343555,2013-02-11
912343556,2013-02-11
912343557,2013-02-11
912343558,2013-02-11
912343559,2013-02-12
912343560,2013-02-12
912343561,2013-02-12
912343562,2013-02-12
912343563,2013-02-13
912343564,2013-02-13
912343748,2013-08-30
912343749,2013-08-30
912343750,2013-08-31
912343751,2013-09-01
912343752,2013-09-01
912343753,2013-09-01
912343754,2013-09-01
912343755,2013-09-01
912343756,2013-09-02
912343757,2013-09-02
912343758,2013-09-02
912343759,2013-09-02
912343760,2013-09-02
912343761,2013-09-03
912343762,2013-09-03
912343763,2013-09-03
912343764,2013-09-04
912343765,2013-09-04
912343766,2013-09-04
912343767,2013-09-07
912343768,2013-09-07
912343769,2013-09-08
912343770,2013-09-08
912343771,2013-09-08
912343772,2013-09-09
912343773,2013-09-09
912343774,2013-09-09
912343775,2013-09-10
912343776,2013-09-10
912343777,2013-09-10
912343778,2013-09-11
912343779,2013-09-11
912343780,2013-09-11
912343781,2013-08-30
912343782,2013-09-01
912343783,2013-09-01
912343784,2013-09-01
912343785,2013-09-02
912343786,2013-09-02
912343787,2013-09-02
912343788,2013-09-03
912343789,2013-09-03
912343790,2013-09-04
912343791,2013-09-04
912343792,2013-09-04
912343793,2013-09-05
912343794,2013-09-05
912343795,2013-09-07
912343796,2013-09-08
912343797,2013-09-08
912343798,2013-09-08
912343799,2013-09-09
912343800,2013-09-09
912343801,2013-09-09
912343802,2013-09-10
912343803,2013-09-10
912343804,2013-09-10
912343805,2013-09-11
912343806,2013-09-11
912343807,2013-09-11
912343808,2013-09-01
912343809,2013-09-01
912343810,2013-09-01
912343811,2013-09-02
912343812,2013-09-02
912343813,2013-09-02
912343814,2013-09-03
912343815,2013-09-03
912343816,2013-09-04
912343817,2013-09-04
912343818,2013-09-05
912343819,2013-09-11
912343820,2013-08-05
912343821,2013-08-09
912343822,2013-08-10
912343823,2013-08-10
912343824,2013-08-05
912343825,2013-08-09
912343826,2013-08-10
912343827,2013-08-10
912343828,2013-08-05
912343829,2013-08-09
912343830,2013-08-10
912343831,2013-08-10
912343833,2013-02-09
912343834,2013-12-17
912343841,2013-08-28
912343842,2013-11-18
912343843,2013-12-28
912343844,2013-12-28
912343845,2013-12-28
912343846,2013-12-28
912343847,2013-12-29
912343848,2013-12-29
912343849,2013-12-29
912343850,2013-12-29
912343851,2013-12-30
912343852,2013-12-30
912343853,2013-12-30
912343854,2013-12-30
912343855,2014-01-02
912343856,2014-01-02
912343857,2014-01-02
912343858,2014-01-02
912343859,2014-01-02
912343860,2014-01-02
912343861,2014-01-03
912343862,2014-01-03
912343863,2014-01-03
912343864,2014-01-03
912343865,2014-01-03
912343866,2014-01-03
912343867,2013-12-25
912343868,2014-01-06
912343869,2014-01-06
912343870,2014-01-06
912343871,2014-01-06
912343872,2014-01-08
912343873,2014-01-08
912343874,2014-01-08
912343875,2014-01-08
912343876,2014-01-08
912343877,2014-01-08
912343878,2014-01-08
912343879,2014-01-08
912343880,2014-01-09
912343881,2014-01-09
912343882,2014-01-09
912343883,2014-01-09
912343884,2014-01-09
912343885,2014-01-09
912343886,2014-01-09
912343887,2014-01-09
912343888,2014-01-09
912343889,2014-01-09
912343890,2014-01-09
912343891,2014-01-09
912343892,2014-01-10
912343893,2014-01-10
912343894,2014-01-10
912343895,2014-01-10
912343896,2014-01-10
912343897,2014-01-10
912343898,2014-01-10
912343899,2014-01-10
912343900,2014-01-10
912343901,2014-01-10
912343902,2014-01-10
912343903,2014-01-10
912343904,2014-01-12
912343905,2014-01-12
912343906,2014-01-12
912343907,2014-01-12
912343908,2014-01-13
912343909,2014-01-13
912343910,2014-01-13
912343911,2014-01-13
912343912,2014-01-14
912343913,2014-01-14
912343914,2014-01-14
912343915,2014-01-14
912343919,2014-01-18
912343924,2014-01-13
912343925,2014-02-28
912343934,2014-01-27
912343935,2014-01-27
912343936,2014-04-02
912343937,2014-01-18
912343938,2014-04-23
912343939,2014-05-24
912343940,2014-05-24
912343941,2014-02-01
912343942,2014-05-18
912343943,2014-05-24
912343944,2014-03-23
912343945,2014-04-09
912343948,2014-01-18
912343949,2014-01-24
912343950,2014-01-11
912343951,2014-01-12
912343952,2014-03-20
912343953,2014-03-23
912343954,2014-01-18
912343955,2014-01-18
912343956,2014-05-22
912343957,2014-02-21
912343958,2014-02-18
912343959,2014-02-27
912343960,2014-02-17
912343961,2014-02-20
912343962,2014-02-19
912343963,2014-02-21
912343964,2014-02-21
912343965,2014-02-20
912343966,2014-02-25
912343967,2014-02-17
912343968,2014-02-18
912343969,2014-02-19
912343970,2014-02-27
912343971,2014-02-23
912343972,2014-02-18
912343973,2014-02-20
912343974,2014-02-24
912343975,2014-02-19
912343976,2014-02-18
912343977,2014-02-19
912343978,2014-02-17
912343979,2014-02-18
912343980,2014-02-17
912343981,2014-02-19
912343982,2014-02-21
912343983,2014-02-21
912343984,2014-02-21
912343985,2014-02-17
912343986,2014-02-17
912343987,2014-02-18
912343988,2014-02-18
912343989,2014-02-18
912343990,2014-02-27
912343991,2014-02-27
912343992,2014-02-27
912343993,2014-02-27
912343994,2014-02-21
912343995,2014-02-27
912343996,2014-02-27
912343997,2014-02-21
912343998,2014-02-21
912343999,2014-02-16
912344000,2014-02-20
912344001,2014-02-20
912344002,2014-02-16
912344003,2014-02-23
912344004,2014-02-25
912344005,2014-02-18
912344006,2014-02-19
912344007,2014-02-27
912344008,2014-02-21
912344009,2014-02-24
912344010,2014-02-18
912344011,2014-02-19
912344012,2014-02-17
912344013,2014-02-16
912344014,2014-02-20
912344015,2014-02-18
912344016,2014-02-25
912344017,2014-02-17
912344018,2014-02-23
912344019,2014-02-20
912344020,2014-02-19
912344021,2014-02-21
912344022,2014-02-21
912344023,2014-02-21
912344024,2014-02-17
912344025,2014-02-17
912344026,2014-02-18
912344027,2014-02-18
912344028,2014-02-18
912344029,2014-02-16
912344030,2014-02-27
912344031,2014-02-27
912344032,2014-02-20
912344033,2014-02-20
912344034,2014-02-16
912344035,2014-02-19
912344036,2014-02-19
912344037,2014-02-19
912344038,2014-02-23
912344039,2014-02-21
912344040,2014-02-24
912344041,2014-02-27
912344042,2014-02-27
912344043,2014-02-21
912344044,2014-02-18
912344045,2014-02-27
912344046,2014-02-17
912344047,2014-02-20
912344048,2014-02-19
912344049,2014-02-20
912344050,2014-02-23
912344051,2014-02-16
912344052,2014-02-16
912344053,2014-02-17
912344054,2014-02-18
912344055,2014-02-18
912344056,2014-02-20
912344057,2014-02-24
912344058,2014-02-21
912344059,2014-02-19
912344060,2014-02-19
912344061,2014-02-16
912344062,2014-02-19
912344063,2014-01-18
912344064,2014-01-19
912344065,2014-01-19
912344066,2014-01-21
912344067,2014-01-21
912344068,2014-01-22
912344069,2014-01-22
912344070,2014-01-26
912344071,2014-01-26
912344072,2014-01-26
912344073,2014-02-02
912344074,2014-02-15
912344075,2014-02-16
912344076,2014-02-17
912344077,2014-01-18
912344078,2014-01-22
912344079,2014-01-22
912344080,2014-02-05
912344081,2014-02-05
912344082,2014-02-05
912344083,2014-02-15
912344084,2014-02-15
912344085,2014-02-15
912344086,2014-02-16
912344087,2014-02-17
912344088,2014-01-18
912344089,2014-01-19
912344090,2014-01-19
912344091,2014-01-21
912344092,2014-01-22
912344093,2014-01-26
912344094,2014-02-02
912344095,2014-04-14
912344096,2014-04-14
912344097,2014-04-14
912344098,2014-05-15
912344099,2014-05-15
912344100,2014-05-15
912344101,2014-05-15
912344102,2014-05-17
912344103,2014-05-17
912344104,2014-05-28
912344105,2014-05-29
912344106,2014-05-29
912344107,2014-05-29
912344108,2014-05-30
912344109,2014-05-30
912344110,2014-05-16
912344111,2014-05-16
912344112,2014-05-16
912344113,2014-05-16
912344114,2014-05-19
912344115,2014-05-19
912344116,2014-05-19
912344117,2014-05-19
912344118,2014-05-20
912344119,2014-05-20
912344120,2014-05-20
912344121,2014-05-20
912344122,2014-05-16
912344123,2014-05-16
912344124,2014-05-17
912344125,2014-05-17
912344126,2014-05-19
912344127,2014-05-19
912344128,2014-05-19
912344129,2014-05-19
912344130,2014-05-20
912344131,2014-05-20
912344132,2014-05-20
912344133,2014-05-20
912344134,2014-05-28
912344135,2014-05-29
912344136,2014-05-29
912344137,2014-05-29
912344138,2014-05-30
912344139,2014-05-30
912344140,2014-03-28
912344141,2014-03-28
912344142,2014-03-29
912344143,2014-03-29
912344144,2014-03-30
912344145,2014-03-31
912344146,2014-03-31
912344147,2014-03-28
912344148,2014-03-28
912344149,2014-03-29
912344150,2014-03-30
912344151,2014-03-31
912344152,2014-03-31
912344153,2014-06-29
912344154,2014-06-29
912344155,2014-07-01
912344156,2014-07-01
912344157,2014-07-01
912344158,2014-07-01
912344159,2014-06-29
912344160,2014-06-29
912344161,2014-06-29
912344162,2014-06-29
912344163,2014-06-29
912344164,2014-06-29
912344165,2014-06-29
912344166,2014-06-23
912344167,2014-06-24
912344168,2014-06-26
912344169,2013-09-21
912344170,2013-09-21
912344171,2013-09-21
912344172,2013-09-21
912344173,2013-09-21
912344174,2013-09-21
912344175,2013-09-22
912344176,2013-09-22
912344177,2013-09-22
912344178,2013-09-22
912344179,2013-09-22
912344180,2013-09-22
912344181,2013-09-22
912344182,2013-09-22
912344183,2013-09-23
912344184,2013-09-23
912344185,2013-09-23
912344186,2013-09-23
912344187,2013-09-23
912344188,2013-09-23
912344189,2013-09-23
912344190,2013-09-23
912344191,2013-09-24
912344192,2013-09-24
912344193,2013-09-24
912344194,2013-09-24
912344195,2013-09-24
912344196,2013-09-25
912344197,2013-09-25
912344198,2013-09-26
912344199,2013-09-25
912344200,2013-09-25
912344201,2013-09-26
912344202,2013-09-26
912344203,2013-09-26
912344204,2013-09-26
912344205,2013-09-27
912344206,2013-09-27
912344207,2013-09-27
912344208,2013-09-27
912344209,2013-09-27
912344210,2013-09-27
912344211,2013-09-27
912344212,2013-09-27
912344213,2013-09-28
912344214,2013-09-28
912344215,2013-09-28
912344216,2013-09-28
912344217,2013-09-28
912344218,2013-09-28
912344219,2013-09-28
912344220,2013-09-28
912344221,2013-09-29
912344222,2013-09-29
